010111001111011111011011111100111110101100010110101101111110101111110011011000100001111010001101001 11101010 Winagrow
000001000001000010100011010000000001000100100000111000000000000000010000011000100010001000000001001 00100000 Budew
001011000001001110100011010000000001000100100000111000010000000000010000011000100010001000100001001 00100000 Roselia
001011000001000010100011010000000001000100100000111000010000000000010000011000100010001000101001001 00100000 Roserade
000100000001101010001101010001100000000111000000111100000000010000000000011000100010011000000001001 10100000 Sewaddle
000100011001101010001101010001100000000111000000111100000000010010000000011000100010011000000001001 10100000 Swadloon
000100011001101010011101010001100000000111000000111100010000010110000000011001100010011010000001001 10100000 Leavanny
000000000001000100000101010000111000000100000000101100000000010000010000000000000010011000000000001 10000000 Grubbin
000100000001000110100101110000111000000101000000101111001000011000010000001000010010011000000000001 10100000 Charjabug
000100000001000110100101110000111100000101000000101111001000011000010000001000010010011010000101001 10101000 Vikavolt
000010001001100011000011010101010000100000000000101011111000000000010000111000100010001000101001001 01100000 Busheep
000010011001101011010011010101010000100000010000101011111100100010010001111011110010101010111001001 01100010 Ramant
001111001111101111100011110101010100101011101010101011111101001000010000111101111110000110101011101 01101110 Bushewe
000000010001100000001100000101100000100000000000101000000010010100000000010001000000111000000000001 11000000 Bugik
000000011001100000001100010101110000100000000000101100010010010110000011110001000000111010000000001 11000010 Swordik
000000111001101000001100010101110000100000000000101100010010010110000011110000000000011010000000001 11000010 Ninjakik
001000000101010010000011010011000000010100000001101000100000000000010100011100100010000000000001011 00110100 Lotad
001010000101010010000011011011000000010100000001101000100010100000010100011100100010000000000001011 01110100 Lombre
001010100101011010000011011011000100010100000001101000100010100000010100011100100010000000000001011 01110100 Ludicolo
001101100111100110100011110001010110011011111110101011111111001001010100011110000111000100110011101 00111101 Bluebunn
010010010001010001010100001100111000100100010000101001010010100010001011100010000000100000001000001 11000010 Rocky
110010010001010001011100011100111000100100010000101001010010100110001011100010000000100000001000001 11000010 Boulder
110010110101011111111100011100111010100100010101101001110110100110001111100110000001100101001000001 11000011 Blaster
111111110111011111111000111100111100111111110010101001111110101010011011100110000101100101101010101 11000011 Crystallor
100011000011010001011000010001001011101011100100101001101100100000011010010110001011101000111011001 11100110 Carinx
100011000011010011011000110001001011101011100100101001101100101000011010010110001011101001111011001 11100110 Carinator
110011000011011111111000110001001011101011100100101001101100101001111010010110001011101001111011001 11100110 Cairnasaur
100011000001010001011000010111101001101110111010111000110110100010001010000011000001101000111000101 11000010 Pebblepup
110011100001011101011000110111101011101110111110111000110110100110101010000011000001101111111001101 11000010 Boulderoar
110010110011010001010001011101101110101110010100101100111110100110001011111111001010111011101000101 11000010 Fightorex
111011110011011101010001011101101010111101110110101100111110100111001011111111001010111011111101101 11001010 Raptorex
000001000111000000000010010000000000011010000000101100101001000000010000001100001010000000100111001 00001000 Kleinowl
001101100111000100100010010000000100011011100010101110101101000000010000001100001010000111100111001 00001100 Hootowl
001111100111001000110011110101010110011011110010101001110001101000011011001110001101100101111011101 01111110 Dualmoose
000000000001000000000100010000000000000100000000101000000101010000000000000000000010000000000000001 00000000 Snom
001101100101000100000110010001000100011111100010101000000001010000010000000100000010000000000101101 00001100 Frosmoth
010010010001010001010001011111101000100100010000101100000011100110001011100111000010111000001000101 11000110 Grondor
010010110001001001011001011111111000100100010000101100010011100110101011100111000010111010001000101 11000110 Bipedice
110011010001000001011000010000111000100111010000111001010010100110011011100011010010100000001000101 11000010 Tricerpup
110011010001001001011000111000111000100111010000111001010010100110111011100011010010100000001000101 11000010 Tricercil
100010000101001101010010010010001000110100000001111000000001000000001001101101000010100000000000011 10010100 Spheal
101010000101001101011010010010001000110100000001111000000001000000001001101101000010100000000000011 10010100 Sealeo
101010000101001101011010010010001000110100000001111000000001000000001001101101000010100000000000011 10010100 Walrein
000101000111100000100011010111000000010101100001111001101001000000010100011100000110001000100000111 01110100 Froshrog
001101100111100110100011110111000100011101100001111001101011001000010100011100000110101010100001111 01110110 Bouncerog
000101000001110010101110010101100000001110110010000101010010010010010001011101000011111010100000101 10100000 Bugop
010101100001111110111110010101100000001110110010000101010010010010010011011101000011111110110100101 10100010 Opwing
001101000011100000000001010000000100001011110000101001110000000010010000000000001111000000100010001 00101000 Hatenna
001101000011100000100001010000000100001011110010101001110000000010010000000000001111000000100010001 00101000 Hattrem
001101000011100100100001010000000100001011110010101001110000000010010000000000001111000000100010001 00101000 Hatterene
000101100111000000000010010011000000001011101001101001100101000000000100001100001011000000101011011 10111100 Otterpor
000101100111000100100010010011000100011011101001101001100101001000000100001100001011000000101011011 10111101 Psylotter
000101000011000010000001010101101001001011110000101001100100000010010000011000101011010000101011001 10101000 Florline
001101000011000110100001010101101101011011110010101001100100001010010000011000101011110011101011101 10101010 Florlion
000101000011010001000011010001010001101110000000101001001100001000010000100010001001000001000010001 01101000 Psycorb
000101000010010001000011010001010001101110000000101001001100101000010010100010001001110001110010001 01101010 Psyballs
000101000010011101100011010001010001101110000000101001001100101100110010100010001001110001110010001 01101010 Psycorboratr
000101100011010100100001010000000000001011100000101000001000000000010000011000001110000000000011001 00101000 Ralts
001101100011010100100001110000000100001011101000101001101000000000010000011000001110000000000011001 00101000 Kirlia
001101100011010100100001110000000100001011101010101001101100000000010000011000001110000101000011101 00101000 Gardevoir
000101111011011001011001111111110100101111011000101101011010100110010010011001001110111011010010101 11101010 Gallade
001101100011001110100001110101110000011101110000101101101000001010010000011100000111000011100011101 11101010 Tigrette
000100010011110001001100110111101100101111010000111100010010100010010001011000001011000000000010101 11001000 Inkay
000100010011111001011100111111101100101111010000111100010010100110010011011000001011100000000010101 11001000 Malamar
100011000001100001001010010111111010000100011100101011010000000010010000110010000011000010101000001 11000000 Flameruff
100011000001101101011010110111111010000100011100101011010000001010110000110010000011100010101000001 11000001 Barkflare
000000000000110000000000010101110010000100001100101000000010000000010000010000000000000010100000001 11000001 Iglite
000000110001110001011000011101110010100100001100101100010010100110010010110000000001111010100000001 11000011 Blaxer
000000110001111001011000011101110010100100101100101100010010100110110010110000000001111010100000001 11000011 Pyrator
000001100001011111100010110000000111101010001101111011101100001000010110111000010001101001101011001 00001001 Magmaclang
010011010001010001010010010101111010101100100100101010110010100110110010111010000001100001101000001 11000011 Flamehox
010011000001010001010010010101111010101100100100101110110110100110110010111010000001100011101100001 11001011 Fireshard
010011000001011111110010110101111010101100100100101110110110101111110010111010000001100011101100001 11001011 Blastflames
000011000011000011000011010000000011101010101101101010100100100000011011110010100011100001100000001 00000001 Tiowoo
000011010011000011010011011000000011101110101101101010100110100000011011110010100011111001101000001 01000011 Magwoo
000011110011001111110011011000000011101110101101101010100110101001011011110010100011111001101000001 01000011 Lafloo
100011000001010010101010010100001011000100001100101000000000000000010000011000000001000000000010001 00000011 Houndour
101011000001010110101010010100001011000100001100101000000000000000010000011000000001000000100010001 00000011 Houndoom
001001000011000010000011010000010111001001101111111001101100000000010000011000000111000000100010001 00101101 Sparkdust
001101100111000110100011110000010111011001101111111001101101001001010000011000000111000100100111001 00101101 Splame
100111000001000010100011110111111010001100111111101011111100101010010001010001000110100100111010101 11000011 Sparkitten
110011000001011110100011110111111010001110111111101011111100101010110011010001000110110111111010101 11000011 Fireblion
011111100111001110100011110101111110011101111111101011111100101011010011010001000111110111111011101 11101011 Flamebless
100001000001010000001000110001011000000000000000101011001000001000010000000110001000000000000000001 00000000 Shookwat
100001010011011101001000110011011000100100000000101011001010001000010011000110001000111001001000001 01000010 Wattwo
110001110011011101011000111011011000100100000000101011001010001100110011100110001000111001001000101 01000010 Megawatt
000011000011110000000001110101010001000100000000111011011000101000010000001010001010100000001000001 00000000 Elelamb
000011000011110001010001110111010001100100000000111011011000101000010011001010001010100000001000001 01000010 Electroram
000011010011011001010001110111010011100100000000111011011000101000110011001011001010100010011000001 01000010 Superchargo
000001001001010010000111110101110000000001000000101111001000001010010000011001111010000010000001001 00100000 Twigzap
010001011001010011001111110101110000100101000000101111111010101110010001011001111111111010001001001 11100010 Shockbranch
010001011001011111011111110111110000100101000100101111111110101110110011011001111111111010001001001 11100010 Thunderzap
100010000001100001000100010111101000100110010000101100010000100010010001100011000010101001000000001 11000010 Magie
110011000011100001010100010111111000100110010000101100110010100010010001100011000010111011001000101 11000010 Cumin
110011111011101101010100110111111000100110010000101110110010101110110011100011000111111011111000101 11100010 Cinneroph
100010000001100000000000110101111000000101010000101111111000001010010000001000010010000001000000001 10000000 Vupp
100011000011001100110000110101111000000101010000101111111010001010010000001000010010110011001000101 11000010 Vinnie
101011111011011101110010110101111000000101010000101111111110001111110000001000010011110111111100101 11101010 Suvinero
000010110001110000000000011101101000100110010000101100010010100110000000110100000010100000000000001 11000010 Whiskie
000010110011010000010000011101101000100110010000101100010010100110000011110100000010111010001000101 11000010 Whiskers
001111111111011100010010011101101100101111011010101100110110101110010011110100000111111011111001101 11101010 Whiskeroar
010000000001100010000100010001100000000100000000111100010010110010000000010011000000011000000000001 10000000 Nincada
010001000001101010000100010001100000000100000000111100010010110010000000010011000000011010000000101 10001000 Ninjask
010001000001101010001100010001100000000100001000111100010010110010000000010011000000011010000000001 10001000 Shedinja
000001000001010000000011010111000001000001001001101010000001000010000100001100000011000000000001011 10011100 Sheltor
000001100111010000000011010111000001110101001001101010010111000010000101101101000011000010000001011 11011100 Shelnado
000000000001000000000010010000000001010001000001101010000000000000000100101100000010000000000000011 00010100 Lilyray
000101000111000000000010010010000001010001000001101010100000000000000101101110000010000000000000011 00010100 Daray
000001100111000000000010010010000001010101000001101010100100000001100101101110000010000010000000011 00010100 Spinaquata
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000 Magikarp
100010000101011101010000110010001100000100000101101101000100000001100111011010000001000000010100001 00011100 Gyarados
010001000111000000100011110010000100011011100011101001111001001000010101101100000000000100110010011 00011100 Staryu
010001000111000100100011110010000100011011100011101001111101001001010101101100000000000100110010011 00011100 Starmie
110011000001011001001000010011101000100100010001101100010110000110100100001011000001111000000000111 11010110 Ali
110011000001011001001000010011101000110100110001101100110110000110100100001011000001111010010100111 11011110 Batorali
001101101110000010100011110000000100011001100011101101111100001001010100011110000111000101110011001 00111100 Posho
111010000101011111001010110010001011010101100111101101110100001001110100011111000111101101110001011 11111100 Shomp
110011000111011111111011110010001111011101100111101101110100001001110100011111000111101111110011011 11111100 Poshorump
010000000000010000011000010010100000100100000001111100010010100010001110101011000000111000001010111 11010100 Binacle
010010110100011000011000011110100100100100000001111100010010100110001111101011000000111000001010111 11010110 Barbaracle
000001000001010010111101110011010001000010110001111011011000001000010100111110001011001000001010111 00010100 Durfish
101011010011010011111101111111011001100110110001111011011010001110110111111111001011111010001010111 11010110 Dompster
001000000101000100000010010010000000000000000001101000110100000000010100001100000010000100100000011 00010100 Kissyfishy
100010000001010000011000010000001001100100000000111000010100000000100000111000000001101000011000101 00000000 Ekans
100010000001011000011000010000001001100100000000111000010100000000100001111000000001101000011000101 00000000 Arbok
100001000001011001000000010001001001000100000000111100000000000000000000011000000011011010000100101 10001000 Zubat
100001000001011001000000010001001001000100000000111100000000000000000000011000000011011010000100101 10001000 Golbat
100001000001011001000000010001001001000100000000111100000000000000000000011000000011011010010100101 10001000 Crobat
000101000111100010000011110000000000100011101000001011101001001010010000001010000011000000100000101 11001100 Poof
010111110111100111110011111100000000101011101000001011101011101110011001101011000011111001101011101 11001110 Hast
010001000011010000001010110101000001100001011000001000100111001110110000000110000011110000100001001 11001100 Poov
010001110011010100001010110001000011100001011000001000100111101110010001100110000011110101100001001 11001100 Grust
000001000011010000000010010000000001001011101000111000101101000000010000100110000011000101000011001 00001000 Cluuz
010011100011010001011010010000001111001011101100111000111111100110011011100111000011111101111011001 11001010 Zurrclu
010011110011010101011010011000001111001011101100111000111111100110111011100111000011111101111011001 11001010 Zurroaratr
000010110001010001011000011000010000100100000000101000010010100100001010000001000000101010000000101 11000010 Timburr
000010110001010001011000011000010000100100000000101000010010100100001010000001000000101010000000101 11000010 Gurdurr
000010110001011001011000011000010000100100000000101000010010100100001010000001000000101010010000101 11000010 Conkeldurr
110010000001110001011110011101101000100100010000111100010010100010001011110011000010111000001010001 11000000 Rhypo
110010010001110001011110011101101001100100010000111100010010100110001011110011000010111000001010001 11000011 Rhynee
110010110001111111011110011101101001100100010001111100110110100111101111110011000011111101001011001 11000011 Rhypolar
011000001001110001011110011101110000100101110000101101011010100110011011110011000010111011001000101 11000010 Diggie
011000101011111111111110111101110000100101110000101101011110101110011011110011000011111111111001101 11000010 Drillatron
000010000001010001010010010001001000100010000000111001000100110000011011110010000010000000001000001 01000010 Wormite
010011000001010001010010010001001000100010000000111001000100110010011011110010000010100001001000001 11000011 Wormbot
010011100001010101010010110001001010100010000110111001100110111011111011110010000011110111101000001 11000011 Wormatron
000111100111100000000011110000000110011111110110111001111000000000010000011110001110000101110010001 11101100 Cleffa
001111100111100010100011111000000110011111110110111001111011001000010000011110001110000101111011101 11101100 Clefairy
001111100111100110100011111000000110011111110110111001111011001000010000011110001110000101111011101 11101100 Clefable
011101100111110010100011110000000100001001100010101101111100011010010000011110000110000111111111001 10101100 Minishoo
011101100111110110100011110000000100001001100010101101111100011010010000011110000110000111111111001 10101100 Glittleshoo
011111100011010000001000010001101111001100001000111100110011000010000000001101000011000100100010101 10110100 Zorua
011111100011011100001000010001101111001100001000111100110011000010000000001101000011000100100010101 10110110 Zoroark
010000000001110001010000110111110000100100000000111101011010101110010010111111010000110111000000001 11000010 Droid
010000000001110001010000110111110010100100000100111101011010101110010010111111010001110111000000001 11000010 Armoid
010000100101111101010000110111110010100100000100111101011110101110010010111111010001110111010000001 11000010 Soldrota
101111000111010010110011110111111101111110110010101101111111101000011011111110001111000111111001001 11111100 Tinkie
111111110111010011111011110111111111111110110110101101111111101010111011111111001111110111111001001 11111111 Shawar
111111110111011111111011110111111111111110110110101101111111101010111011111111001111110111111001001 11111111 Shaboom
111111000111110011110111110110011111111001110111111101111100111010010101011110000111000111111011111 11010100 Dragee
111111100111110011110111110110011111111001110111111101111100111011110101011110000111100111111111111 11011101 Draga
111111100111111111110111110110011111111001110111111101111100111011110101011110000111100111111111111 11011101 Drageye
001111000111010000000010010000000000011001100010101001101101000000011101110100000111000101110000001 00011000 Blobmo
011111111111010011001010011000000000111101110010101101111111100110011111110101000111110111110000101 11011000 Nebulimb
011111111111011111011110011000000000111101110010101101111111100111011111110101000111110111110000101 11011010 Galactasolder
010010000101010001001010010110100000110110110010101100010011100010011111110101000001100101010000001 11010110 Consodust
010010000101011001001010011110100000110110110010101100010011100010111111110101000001100101010000001 11010110 Cosmocrash
000010010001010001011010011100000000100100110010101100010011100100011010100110000001110101111000101 11000011 Rockmite
000010110001011111011010011100000000100100110010101100010011100100011010100110000001110101111000101 11000011 Stellarock
001001000101010010000011110000010000011000100000101011101100001010010000001000010011000100100000001 00101100 Poof-E
001001100101010110000011110000010000011000100000101011101100001011010000001000010011000100110001001 00101100 Hast-E
010000010001110001011001111101110000100100010000101111011010101100010001101011010010110011000000001 11100011 Droid-E
010000110001110001011001111101110000100100010000101111011010101100010001101011010011110011010000001 11101011 Armoid-E
010000110001111001011001111101110000100100010000101111011010101100110001101011010011110011010000001 11101011 Soldrota-E
111011000101010011010011110100011010100100111101101011001100101010010000010010010011100011101000001 11000011 Flamehox-E
111011000101010011010011110100011010100100111101101011001100101011110000010010010011100011101000001 11001011 Fireshard-E
111011100101010111010011110100011010100100111101101011001100101011110000010010010011100011101000001 11001011 Blastflames-E
110010000001010001010011110100010000100001110000111011001010101010011001100010010010110000101001001 11000010 Rocky-E
110011000001010001010011110100010000100001110000111011001110101010011101100010010011110001101001001 11000010 Boulder-E
110011100001010111110011110100010000100001110000111011001110101011011001110010010011110101101001001 11000011 Blaster-E
110011100001011011110011110100010000100011110000111011011110101111111001110010010011110101101001101 11000011 Crystallor-E
000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000001 00000000 Magikarp-E
100010000101011101010000110010111010010100000101101111011100001001110111001000010000000001010100001 10011100 Gyarados-E
110010000101010001010101110000111010100010100100111011001100111010010001111000010011111001111000001 11110010 Shockfang
110010000101011101010101110000111010100010100100111011001100111011110001111000010011111001111000001 11110010 Electrocobra
110011011001010001011101010111111011100110010100101101010110110110000011100111000001111011011000101 11001010 Nightrex
110011011001011001011101010111111011100110010100101101010110110111100011100111000001111011011000101 11001010 Shadowsaur
001111000101110010110111110111111011110111111100111001111101111010011100111110001111101101101011111 01111100 Durfish-S
111111111101111110111111110111111011110111111100111101111111111111111111111111001111111111111011111 11111110 Dompster-S
000011000001010000010000010101000001100000100000111001000100110000001011101010000011101000001000001 01100010 Wormite-S
110011000001010001011100010101001001100000100000111001001100110010001011101011000011101000001000001 11100010 Wormbot-S
110011100101010111011100110101001011110000100110111001101110111011101011101011000011111111101000001 11101110 Wormatron-S
000001000011010000000010110000000001000001001010011000101101001000000000100000000011000101101011001 00001000 Cluuz-S
111011110011010000011010110100001101000001011010011000111111101110000010100001000011111111101011001 11001000 Zurrclu-S
111011110011010100011010110100001101000001011010011000111111101111000010100001000011111111101011001 11001000 Zurroaratr-S
110001000001110001001010010101101010000100011100101100010010100110010011110001000011011010000000001 11000010 Iglite-S
110001110001110001011010011101101010000100011100101100010010100110010011110001000011111010000000101 11000011 Blaxer-S
110001110001111001011010011101101010000100011100101100010010100110110011110001000011111010000000101 11000011 Pyrator-S
100111000111110000001111110001001111011011001000111111101001000000010000000100000011001001100111101 00111101 Ekans-S
100111000111110100001111110001001111011011001000111111101101000011010000000100000011001111111111101 00111101 Arbok-S
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Soarwhell
111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111 11111111 Diftery
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Vorsuitex
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Kleinyeti
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Triwandoliz
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Relomidel
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Relopamil
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Dragowrath
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Solaroxyous
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Kissyfishy-D
110000110001010001001000011100000001100100000000111000000110100100000010011011000001101000000000101 01000010 Scraggy
110000110001011001001000011100001001100100000000111000010110100100100010011011000001101000000000101 01000010 Scrafty
110000110001011001011000011101011001100100010000111100011110100101100010011011000001101010010100101 01000010 Scraftagon
001001100011000010100010010000000101100011100010111000101000100000011010011010000010101001101001001 00001011 Glimmet
001001100011000110100010010000000101100011100010111000101000100000011010011010000010101001101001001 00001111 Glimmora
001101100011010000000000110000000100001111100000101001111000001000010000011000001110000000100011001 00101000 Abra
001101100011010000000000111000000100001111100000101001111000001000010000011000001100000001100011001 00101000 Kadabra
001101100011010100000000111000000100001111100000101001111000001000010000011000001100000001100011001 00101000 Alakazam
000000010001111000001000010111110000000100000000101100010010100100000000000001000010000010000100101 11001000 Flamigo
110101100101110000001000010000100000000100000000111100010011000010000001011101000011011000000000101 11000010 Sneasel
110101100101111000001000010000100000000100000000111100010011000010000001011101000011011000000000101 11000010 Weavile
010101110001011001001000011101000001100100000000111100010010100110000011011001000010111001000000101 11100010 Sneasel-H
010101110001011001001000011101000001100100000000111100010010100110000011011001000000111001000000101 11110010 Sneasler
001111100011100000000011110000000100001111100000101001100000001000010000111000001010100000100011001 00001100 Solosis
001111100011100000000011110000000100001111100000101001100000001000010000111000001010100000100011001 00001100 Duosion
001111100011101100000011111010000100101111100000101001110000001000010000111000001010100000100011001 00101100 Reuniclus
001111100011100010100011110100000110001111100100101000101000001000011001111000001010000000100011101 00001101 Solosis-X
001111100011100011100011110100000110001111100100101000101000001000011001111000001010000000100011101 00001101 Duosion-X
001111100011101111100011110110110110001111110101101100111000001000011001111001001010000000100011101 11101101 Reuniclus-X
100010001001110000011100010000101001000100000000111100000010000000000000000001000001011000000000001 11100000 Seviper
100010001001111001011100010000111001000100000000111100000110000000100011100001000001011001010000001 11100010 Hissimitar
000111010101001100010000010000000001000000000001111001000000000000000000011001000010000100001001001 00010000 Gulpin
000111010101001100010000010000000001000100000001111001000010000000000000011001000010000100001001001 01010001 Swalot
000111010101001100010000010000000001000000000010111001100001100000011000111111000011000101010011001 00011000 Gulpin-X
001111110101001111111010010010000111100101100010111001100111100000011100111111000011000101111011001 01011101 Swalot-X
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Plasamp
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Genieova
001101000011000010000001110000000100101111000010101001101000100000001010000000001011100101110011001 00101100 Elgyem
001101100011000110000001110000000100101111000010101001101001100000001010000000001011100101110011001 00101100 Beheeyem
001101000011010010100001110000010100001111100010101011101000001000010000000000010001000101110011001 00101100 Elgyem-E
001101100011010110100001111000010100001111110010101011111000001000010000000000010001000101110011001 00101100 Beheeyem-E
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000 Caterpie
000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 00000000 Metapod
001101000011100110000011010001000100001010000000111100100000010000010000011000101110000010100111001 00001000 Butterfree
001000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000 00001000 Metapod-X
001101000011100110100011010001000100001011100000101000111100010001010000011000101110000000100111001 00001000 Butterfree-X
001111000011000001000011010000000100101011000000101000001000000000011001111110001110000001000010001 00101000 Bronzor
001111000011001111110011010000000100101111000000101000001000000000011001111110001110100101000010001 00111001 Bronzong
001111000011100001000011110000000100101000101000101001111000000000011001111110000110000001000010101 00101000 Bronzor-X
001111000111111101111011111000001100101100111000101001111001000010011001111110000111101101000010101 00111001 Bronzong-X
100000001001010010000011010100000010000100001100101000000100000000000000011000100000000000000001001 00100001 Capsakid
100000001001010010100011010100001010000100001101101000000100000000000000011000100001010000001001001 00100001 Scovillain
100000001001011111101011010100001010000100001101101000000100000001000000011000100001010000101001001 00100001 Despenero
110001001001010011001011010101000001000100001100101100000100000010000000011001100001001000000001101 11100001 Capsakid-S
110001001001010011001011010101001011000100001100101100010110000010000000011001100001011010001001101 11100011 Scovillain-S
110001001001011111001011010101001011100100001100101100010110100110100010011001100001111010101001101 11100011 Despenero-S
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Cage Critter
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Icy Serpent
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Shocky Spire
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Dust Sorcerer
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Fever Dream
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Dusk Skater
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Necrozma
000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001 00000000 Necrozma-Ult
000110000001000000000000010010100000000100000000101000000000000000010100101000000010000000000000011 00010100 Azurill
001110110101100000000011010010100000010101110001101000010011100000010101101010000110000000000000111 01110110 Marill
001110110101101100000011010010100000010101110001101000010011100000010101101010000110000000010000111 01110110 Azumarill
100010000001110001000000010101100001000100000000111100000000000000010000011001000011001010000000001 10000000 Shroodle
110010010001111001011000010111100001000100010000111100010010000010010000011001000011011010000000101 10100010 Grafaiai

TM01 Super Fang
TM02 Dragon Claw
TM03 Elemental Sparkle
TM04 Calm Mind
TM05 Body Slam
TM06 Shadow Ball
TM07 Focus Blast
TM08 Bulk Up
TM09 Leaf Blade
TM10 Ice Beam
TM11 Psyshock
TM12 Protect
TM13 Baton Pass
TM14 Taunt
TM15 Giga Impact
TM16 Hyper Beam
TM17 Solar Beam
TM18 Iron Head
TM19 Photon Geyser
TM20 Earthquake
TM21 Throat Chop
TM22 Fell Stinger
TM23 Weather Ball
TM24 Terrain Pulse
TM25 Thunderbolt
TM26 Hidden Power
TM27 Drain Punch
TM28 Flame Charge
TM29 Liquidation
TM30 U-Turn
TM31 False Swipe
TM32 Zing Zap
TM33 Psychic Fangs
TM34 Magic Tomb
TM35 Flamethrower
TM36 Sludge Bomb
TM37 Rock Tomb
TM38 Blizzard
TM39 Psychic
TM40 Facade
TM41 Reflect
TM42 Light Screen
TM43 Dazzling Gleam
TM44 Play Rough
TM45 Will-O-Wisp
TM46 Fire Blast
TM47 Star Storm
TM48 Scald
TM49 Rest
TM50 Toxic
TM51 Sleep Talk
TM52 Aerial Ace
TM53 Volt Switch
TM54 Thunder Wave
TM55 Magic Blast
TM56 Sparkle Strike
TM57 Charge Beam
TM58 Dragon Pulse
TM59 Brick Break
TM60 Freeze-Dry
TM61 Smack Down
TM62 Bug Buzz
TM63 Thunder
TM64 Close Combat
TM65 Shadow Claw
TM66 Draco Meteor
TM67 Outrage
TM68 Flash
TM69 Rock Polish
TM70 Hydro Pump
TM71 Stone Edge
TM72 Ice Spinner
TM73 Gyro Ball
TM74 Sunny Day
TM75 Rain Dance
TM76 Snowscape
TM77 Sandstorm
TM78 Swords Dance
TM79 Grassy Terrain
TM80 Electric Terrain
TM81 Psychic Terrain
TM82 Sparkling Terrain
TM83 Captivate
